"transaction_id","transaction_datetime","customer_id","merchant_id","payment_channel","payment_method","transaction_amount","transaction_fee","currency","transaction_status","merchant_category","customer_region","device_type","is_fraud_flag","settlement_date"
"TXN100503","2024-10-24 00:50:39.741478","CUST1514","MER284","Bank Transfer","Debit Card","14945.65","260.74","NGN","Successful","Hospitality","Port Harcourt","Mobile",0,"2024-10-27"
"TXN100504","2024-09-06 22:14:42.257659","CUST1711","MER252","Card","Wallet Balance","8297.58","17.62","NGN","Successful","Hospitality","Lagos","POS",0,"2024-09-07"
"TXN100505","2024-02-29 08:31:27.799181","CUST1475","MER364","Card","Debit Card","16731.48","274.19","NGN","Successful","Retail","London","Web",0,"2024-03-01"
"TXN100506","2024-11-28 11:43:19.690198","CUST1586","MER369","Bank Transfer","Credit Card","28806.3","98.67","USD","Failed","Retail","Lagos","Mobile",0,"2024-11-30"
"TXN100507","2024-10-27 05:25:34.492825","CUST1758","MER364","Card","Credit Card","13977.66","157.38","GBP","Failed",NULL,"Port Harcourt","Mobile",1,NULL
"TXN100508","2024-12-12 16:14:50.065574","CUST1217","MER308","Card","Wallet Balance","3780.43","48.37","NGN","Successful","Retail","London","Web",0,"2024-12-12"
"TXN100509","2024-09-21 21:18:10.416535","CUST1369","MER435","Bank Transfer","Debit Card","24957.93","271.65","NGN","Successful",NULL,"Port Harcourt","Mobile",0,"2024-09-21"
"TXN100510","2024-08-11 21:31:01.619031","CUST1534","MER290","Card","Debit Card","12992.92","227.45","NGN","Successful","Utilities","Lagos","Mobile",0,"2024-08-11"
"TXN100511","2024-06-01 15:48:32.392461","CUST1145","MER353","Wallet","Credit Card","15246.17","278.01",NULL,"Successful","Retail","Lagos","Mobile",0,"2024-06-02"
"TXN100512","2024-12-06 10:42:05.451052","CUST1436","MER255","Wallet","Debit Card","60270.32","208.14","GBP","Successful","Transport","Abuja","Mobile",0,"2024-12-07"
"TXN100513","2024-11-12 02:43:10.819285","CUST1618","MER352","USSD","Debit Card","30932.34","63.56","NGN","Failed","Transport","Lagos","Mobile",0,"2024-11-13"
"TXN100514","2024-01-17 12:06:55.980469","CUST1694","MER275","Card","Credit Card","35523.44","99.4","NGN","Successful","E-commerce","Lagos","Mobile",0,"2024-01-19"
"TXN100515","2024-01-10 14:58:28.907745","CUST1457","MER357","Wallet","Credit Card","14228.27","151.19","NGN","Successful","Transport","Lagos","Mobile",0,"2024-01-10"
"TXN100516","2024-05-17 09:49:08.737866","CUST1040","MER204","Wallet","Credit Card","52483.02","186.1","NGN","Successful","Transport","London","Mobile",0,"2024-05-17"
"TXN100517","2024-10-22 20:26:49.839536","CUST1593","MER247","Wallet","Credit Card","9545.71","278.67","NGN","Successful","Hospitality","Lagos","POS",0,"2024-10-25"
"TXN100518","2024-12-26 08:32:20.014076","CUST1799","MER366","Card","Wallet Balance","5342.2","121.35","NGN","Successful","Retail","Manchester","Web",0,"2024-12-27"
"TXN100519","2024-02-24 21:39:07.077841","CUST1246","MER295","USSD","Wallet Balance","58069.14","213.89","USD","Successful","Utilities","Abuja","Mobile",0,"2024-02-24"
"TXN100520","2024-08-04 20:35:06.239345","CUST1376","MER278","Wallet","Credit Card","3853.8","288.69","NGN","Pending","Utilities","London","Web",0,"2024-08-04"
"TXN100521","2024-05-19 00:36:14.054716","CUST1459","MER211","Bank Transfer","Wallet Balance","13045.9","54.19",NULL,"Successful","Retail","Lagos","Mobile",0,"2024-05-19"
"TXN100522","2024-12-20 00:27:00.449481","CUST1277","MER219","USSD","Wallet Balance","25202.23","260.19","NGN","Successful","Retail","Manchester","POS",0,"2024-12-20"
"TXN100523","2024-11-03 08:57:42.360008","CUST1176","MER247","Bank Transfer","Debit Card","14354.29","132.0","NGN","Failed","Transport","Lagos","Mobile",0,"2024-11-06"
"TXN100524","2024-11-01 23:45:34.03177","CUST1311","MER285","Bank Transfer","Debit Card","11301.4","222.4","NGN","Failed","Retail","Lagos","Mobile",0,"2024-11-01"
"TXN100525","2024-06-20 01:45:07.487294","CUST1341","MER428","Card","Wallet Balance","18252.71","95.13","NGN","Successful","Transport","Lagos","POS",0,"2024-06-22"
"TXN100526","2024-05-31 09:49:07.825721","CUST1318","MER212","USSD","Credit Card","17503.24","331.19021930732663","USD","Successful","Utilities","Lagos","Web",1,"2024-06-01"
"TXN100527","2024-04-09 19:02:45.420407","CUST1388","MER337","Card","Debit Card","19671.06","17.87","NGN","Failed","E-commerce","Abuja","Mobile",0,"2024-04-11"
"TXN100528","2024-01-21 13:50:57.662384","CUST1038","MER271","Bank Transfer","Wallet Balance","37550.0","291.71","NGN","Successful","Utilities","London","POS",0,"2024-01-22"
"TXN100529","2024-11-11 14:58:04.857579","CUST1401","MER266","Card","Debit Card","26108.82","245.9","NGN","Successful","Transport","Lagos","POS",0,"2024-11-13"
"TXN100530","2024-10-23 17:00:46.223926","CUST1192","MER216","Bank Transfer","Wallet Balance","15584.48","37.24","NGN","Successful","Retail","London",NULL,0,"2024-10-24"
"TXN100531","2024-12-30 21:31:36.544751","CUST1280","MER277","Card","Wallet Balance","21365.33","299.86","USD","Reversed","Retail","London","Mobile",0,"2024-12-30"
"TXN100532","2024-12-29 18:32:19.293963","CUST1611","MER363","USSD",NULL,"876.45","185.46",NULL,"Successful","Transport","Manchester",NULL,0,"2025-01-01"
"TXN100533","2024-07-21 17:34:54.267884","CUST1474","MER435","Wallet","Debit Card","16327.22","257.58","NGN","Successful","Hospitality","Lagos","Mobile",0,"2024-07-21"
"TXN100534","2024-10-07 16:19:47.125133","CUST1778","MER222","Card","Credit Card","22480.07","29.33",NULL,"Successful","Retail","Lagos","Web",0,"2024-10-08"
"TXN100535","2024-12-10 20:08:52.057572","CUST1502","MER344","Card","Debit Card","10489.19","122.94","NGN","Failed","Transport","Lagos","Mobile",0,"2024-12-10"
"TXN100536","2024-11-06 02:54:40.112403","CUST1481","MER218","Card","Debit Card","13343.04","204.2","NGN","Successful","E-commerce","Abuja","Mobile",0,"2024-11-08"
"TXN100537","2024-03-31 06:46:09.736573","CUST1419","MER307","Wallet","Debit Card","31028.96","40.87","USD","Failed","E-commerce","Abuja","Mobile",0,"2024-04-01"
"TXN100538","2024-06-13 10:45:59.851139","CUST1438","MER445","Bank Transfer","Credit Card","8190.29","151.78","NGN","Successful",NULL,"Abuja","Mobile",0,"2024-06-13"
"TXN100539","2024-02-17 03:26:11.316218","CUST1175","MER247","Bank Transfer","Credit Card","31542.09","138.38","NGN","Successful","Retail","Lagos","Mobile",0,"2024-02-17"
"TXN100540","2024-12-14 05:29:13.195631","CUST1452","MER245","Card","Debit Card","45656.78","72.65","NGN","Failed","Retail","Port Harcourt","Mobile",0,"2024-12-17"
"TXN100541","2024-08-09 06:05:23.272043","CUST1096","MER247","USSD","Credit Card","13607.45","97.08","NGN","Successful","Transport","Lagos",NULL,0,"2024-08-12"
"TXN100542","2024-03-24 10:54:39.514357","CUST1082","MER204","Wallet","Wallet Balance","8288.96","290.46","NGN","Pending","Retail","Abuja","Web",0,"2024-03-24"
"TXN100543","2024-09-02 04:05:52.783423","CUST1133","MER430","Wallet","Wallet Balance","10891.25","93.71","NGN","Failed","Utilities","Lagos","Mobile",0,"2024-09-03"
"TXN100544","2024-08-13 14:48:12.19108","CUST1220","MER207","USSD","Wallet Balance","43711.21","71.89","USD","Pending","Hospitality","Port Harcourt","Web",0,"2024-08-14"
"TXN100545","2024-05-10 17:30:19.475884","CUST1129","MER352","Card","Debit Card","7914.25","165.5","NGN","Failed","E-commerce","Port Harcourt","Web",0,"2024-05-10"
"TXN100546","2024-02-11 10:45:52.227607","CUST1192","MER445","Card",NULL,"8305.64","204.58","NGN","Pending","Retail","London","Mobile",NULL,"2024-02-11"
"TXN100547","2024-09-02 02:58:52.296215","CUST1352","MER344","Card","Wallet Balance","3791.89","220.28","USD","Successful","Retail","Manchester","Web",0,"2024-09-05"
"TXN100548","2024-07-08 21:53:43.655702","CUST1278","MER265","Card","Debit Card","13150.03","228.73","NGN","Successful","Hospitality","London","Web",0,"2024-07-10"
"TXN100549","2024-10-08 21:30:32.801775","CUST1045","MER244","Card","Debit Card","20090.46","20.68","NGN","Successful","Transport","Lagos","Mobile",NULL,"2024-10-08"
"TXN100550","2024-07-08 20:37:56.171068","CUST1309","MER446","Card","Debit Card","40204.34","124.19","GBP","Successful","Hospitality","Lagos","Mobile",0,"2024-07-08"
"TXN100551","2024-11-07 01:06:35.794045","CUST1082","MER205","Bank Transfer","Debit Card","14003.58","234.45","USD","Failed","E-commerce","Manchester","Mobile",0,"2024-11-10"
"TXN100552","2024-07-20 10:42:14.067592","CUST1323","MER246","Wallet","Credit Card","24711.86","272.41","NGN","Successful",NULL,"London","Web",0,"2024-07-23"
"TXN100553","2024-07-23 17:48:59.87034","CUST1339","MER371","USSD","Credit Card","11058.1","184.64","NGN","Successful","Hospitality","London","Mobile",0,"2024-07-23"
"TXN100554","2024-11-15 23:29:08.013433","CUST1011","MER291","Wallet","Wallet Balance","7152.19","25.17","NGN","Failed","Transport","London","Web",0,"2024-11-15"
"TXN100555","2024-05-27 06:30:35.668874","CUST1187","MER395","USSD","Credit Card","36875.85","125.03","NGN","Pending","E-commerce","Lagos","Mobile",0,"2024-05-27"
"TXN100556","2024-02-18 21:58:24.244419","CUST1406","MER413","Card","Debit Card","19715.41","31.53","NGN","Failed","Transport","London","Web",0,"2024-02-18"
"TXN100557","2024-01-11 12:08:10.480217","CUST1073","MER450","USSD","Wallet Balance","26049.99","227.08","NGN","Failed","Retail","Lagos","POS",0,"2024-01-13"
"TXN100558","2024-10-02 15:00:08.494923","CUST1602","MER322","Card","Debit Card","19327.73","28.42","NGN","Successful","Retail","Abuja","POS",0,"2024-10-02"
"TXN100559","2024-08-14 09:54:42.011483","CUST1402","MER379","USSD",NULL,"5156.99","63.86","NGN","Pending","Transport","Lagos","Web",0,"2024-08-16"
"TXN100560","2024-09-13 23:44:19.566777","CUST1412","MER244","Card","Debit Card","30912.12","130.92","NGN","Successful","Retail","Port Harcourt","Mobile",0,"2024-09-16"
"TXN100561","2024-03-18 17:33:57.797345","CUST1138","MER411",NULL,NULL,"10569.89","144.17","USD","Reversed","Retail","Abuja","Web",0,"2024-03-21"
"TXN100562","2024-02-19 18:36:50.854104","CUST1711","MER373","Card","Debit Card","23860.24","127.88","NGN","Successful","Utilities","Abuja","Web",0,"2024-02-21"
"TXN100563","2024-01-06 07:24:40.576502","CUST1500","MER286","Card","Debit Card","7475.96","144.39","NGN","Failed",NULL,"Port Harcourt","Web",0,"2024-01-08"
"TXN100564","2024-05-07 23:08:49.254525","CUST1602","MER214","Wallet","Debit Card","7918.38","216.84","NGN","Successful","Utilities","Abuja","POS",0,"2024-05-07"
"TXN100565","2024-08-03 07:40:44.172648","CUST1237","MER403","Card","Wallet Balance","11190.58","117.09","NGN","Successful","Transport","Lagos","Mobile",0,"2024-08-03"
"TXN100566","2024-05-23 04:03:28.206265","CUST1009","MER332","USSD","Wallet Balance","9180.12","168.85","NGN","Failed","Retail","Port Harcourt","Web",0,"2024-05-23"
"TXN100567","2024-06-08 16:16:49.14094","CUST1751","MER231","USSD","Debit Card","6901.56","97.98","NGN","Failed","Retail","London","Mobile",0,"2024-06-09"
"TXN100568","2024-11-26 00:25:48.589555","CUST1638","MER404","Wallet","Wallet Balance","57166.31","112.55","NGN","Failed","E-commerce","Abuja","Mobile",0,"2024-11-26"
"TXN100569","2024-05-07 02:43:04.408047","CUST1703","MER256",NULL,"Credit Card","17767.95","188.0","USD","Successful","E-commerce","Port Harcourt","Mobile",0,"2024-05-09"
"TXN100570","2024-07-06 14:32:52.530144","CUST1446","MER398",NULL,"Credit Card","4623.9","152.24","NGN","Successful","Transport","Abuja","Mobile",0,"2024-07-07"
"TXN100571","2024-10-13 00:48:01.409805","CUST1076","MER301","Card","Wallet Balance","7206.28","219.68","NGN","Successful","Utilities","Lagos","Web",0,"2024-10-13"
"TXN100572","2024-05-24 17:42:53.183284","CUST1144","MER362","Wallet","Debit Card","9657.79","172.56","NGN","Successful","E-commerce","Abuja","Web",0,"2024-05-24"
"TXN100573","2024-08-15 01:28:46.178386","CUST1712","MER240","USSD","Debit Card","12455.85","243.04","NGN","Successful","Retail","Lagos","Web",0,"2024-08-17"
"TXN100574","2024-11-10 18:18:21.919037","CUST1515","MER221","USSD","Wallet Balance","27244.06","138.59","NGN","Failed","Transport","Port Harcourt",NULL,0,"2024-11-13"
"TXN100575","2024-12-12 13:48:02.387667","CUST1419","MER332","Card","Wallet Balance","20094.42","152.4","NGN","Successful","E-commerce","Abuja","Web",0,"2024-12-12"
"TXN100576","2024-02-23 16:21:49.294578","CUST1416","MER321","USSD",NULL,"17457.13","204.29",NULL,"Failed","E-commerce","Lagos",NULL,0,"2024-02-23"
"TXN100577","2024-12-04 04:54:27.347093","CUST1302","MER398",NULL,"Wallet Balance","5521.39","74.16","NGN","Successful","Retail","Abuja","Web",0,"2024-12-04"
"TXN100578","2024-06-28 14:56:19.418556","CUST1583","MER368","Wallet","Debit Card","24407.09","121.92","NGN","Successful","Retail","Manchester","Mobile",0,NULL
"TXN100579","2024-04-04 06:13:15.029396","CUST1604","MER306","Bank Transfer","Wallet Balance","5227.4","191.2","NGN","Successful","E-commerce","Lagos","Mobile",0,"2024-04-06"
"TXN100580","2024-06-16 14:01:45.20873","CUST1191","MER286","Card","Debit Card","15185.18","18.37","USD","Failed","Retail",NULL,"Web",1,"2024-06-16"
"TXN100581","2024-12-23 17:05:07.294203","CUST1661","MER438","Bank Transfer",NULL,"20995.84","136.72","NGN","Failed","E-commerce",NULL,"Web",0,"2024-12-23"
"TXN100582","2024-06-28 19:20:04.212159","CUST1236","MER334","Wallet","Credit Card","21477.19","183.67","NGN","Successful","Retail","London","Web",0,"2024-06-28"
"TXN100583","2024-04-29 23:51:50.782027","CUST1362","MER232","USSD","Credit Card","19218.95","290.54","USD","Successful","Retail","London","Web",0,"2024-05-02"
"TXN100584","2024-08-19 04:35:29.341732","CUST1631","MER404","Bank Transfer","Credit Card","19762.96","264.33",NULL,"Successful","Retail","Abuja","POS",0,"2024-08-19"
"TXN100585","2024-03-28 15:40:32.233789","CUST1731","MER251","Card","Debit Card","18707.71","91.42","NGN","Failed","Hospitality","Abuja","Mobile",0,"2024-03-28"
"TXN100586","2024-01-28 16:33:45.915235","CUST1664","MER234","Bank Transfer","Debit Card","6247.78","157.09","NGN","Failed","E-commerce",NULL,"Web",0,"2024-01-28"
"TXN100587","2024-02-17 00:59:10.910174","CUST1280","MER262","Bank Transfer","Wallet Balance","5985.61","26.36","NGN","Successful","Hospitality","Abuja","Web",0,"2024-02-17"
"TXN100588","2024-02-16 17:40:53.577372","CUST1245","MER345","Wallet","Wallet Balance","29020.4","79.82","NGN","Successful","Transport","Lagos","Mobile",0,"2024-02-17"
"TXN100589","2024-02-25 10:40:03.342604","CUST1298","MER446","USSD","Debit Card","29285.08","234.71","NGN","Successful","E-commerce","Lagos",NULL,1,"2024-02-25"
"TXN100590","2024-02-20 16:07:33.716672","CUST1655","MER381","Card","Wallet Balance","7836.28","45.76","NGN","Successful","Hospitality","London","Web",0,"2024-02-20"
"TXN100591","2024-08-21 22:03:45.952114","CUST1713","MER227","Bank Transfer","Credit Card","19418.53","84.73","USD","Successful","Transport","Abuja","Mobile",0,"2024-08-24"
"TXN100592","2024-03-07 09:16:10.341611","CUST1087","MER307","Card","Debit Card","22050.62","283.77","NGN","Successful",NULL,"Lagos","Mobile",0,"2024-03-09"
"TXN100593","2024-05-06 04:02:43.446901","CUST1560","MER393",NULL,"Debit Card","17470.9","248.92","NGN","Successful","Hospitality","London","Web",0,"2024-05-06"
"TXN100594","2024-11-23 07:51:59.294796","CUST1107","MER439","Bank Transfer","Wallet Balance","31659.39","236.73","GBP","Successful",NULL,"Abuja","Mobile",0,"2024-11-23"
"TXN100595","2024-06-21 23:54:14.28733","CUST1239","MER308","Bank Transfer","Wallet Balance","12739.45","260.72","GBP","Successful","Hospitality","Port Harcourt","Mobile",0,"2024-06-22"
"TXN100596","2024-08-31 15:48:20.841999","CUST1032","MER435","Bank Transfer","Credit Card","13545.2","227.39","NGN","Successful","E-commerce","Lagos","Mobile",0,"2024-08-31"
"TXN100597","2024-03-03 21:31:19.458215","CUST1246","MER323","USSD","Credit Card","31870.86","44.97","NGN","Successful","Hospitality","Lagos","POS",0,"2024-03-05"
"TXN100598","2024-03-11 04:27:06.49715","CUST1081","MER359","USSD","Debit Card","6395.34","159.8","NGN","Successful","Transport","Lagos","Web",0,"2024-03-11"
"TXN100599","2024-01-15 22:00:32.68258","CUST1763","MER390","USSD","Credit Card","28325.77","138.83","NGN","Successful","E-commerce","Abuja","Mobile",0,"2024-01-15"
"TXN100600","2024-03-02 15:52:16.149044","CUST1531","MER291","Card","Debit Card","41258.8","100.23","NGN","Successful","Retail","London","POS",0,"2024-03-07"
"TXN100601","2024-04-11 16:27:04.931712","CUST1195","MER376","Card","Debit Card","24041.12","251.87","NGN","Failed","E-commerce","London","POS",0,"2024-04-11"
"TXN100602","2024-03-05 14:36:42.632152","CUST1285","MER280","Card","Wallet Balance","16587.01","144.6","NGN","Pending","E-commerce","Lagos","Web",0,"2024-03-05"
"TXN100603","2024-02-02 09:02:03.104563","CUST1362","MER410","USSD","Wallet Balance","6615.43","27.49","NGN","Successful","E-commerce","Manchester","Mobile",0,"2024-02-04"
"TXN100604","2024-02-14 00:46:12.831028","CUST1490","MER297","Card","Debit Card","19354.7","89.74","NGN","Successful","E-commerce","Lagos","Web",0,"2024-02-14"
"TXN100605","2024-06-17 04:25:19.22868","CUST1780","MER223","Bank Transfer","Debit Card","10271.86","76.3","NGN","Pending","Transport","Lagos","Mobile",0,"2024-06-20"
"TXN100606","2024-03-16 07:29:00.143645","CUST1497","MER427","Wallet","Credit Card","14255.41","267.37","NGN","Pending","Utilities","London","Mobile",0,"2024-03-16"
"TXN100607","2024-05-12 23:00:14.338012","CUST1579","MER292","Wallet","Wallet Balance","21831.83","197.76","NGN","Successful","Retail","Lagos","Mobile",0,"2024-05-12"
"TXN100608","2024-07-02 17:56:07.053679","CUST1721","MER200","Bank Transfer","Wallet Balance","9265.42","172.51","NGN","Successful","Retail","London","Mobile",0,"2024-07-02"
"TXN100609","2024-09-08 23:51:31.315656","CUST1589","MER381","Bank Transfer","Wallet Balance","7439.09","156.93","NGN","Failed","Utilities","Lagos","Mobile",1,"2024-09-08"
"TXN100610","2024-01-15 08:22:27.642029","CUST1308","MER280","Card","Credit Card","11905.73","198.53",NULL,"Successful","Utilities","Lagos","Web",0,"2024-01-16"
"TXN100611","2024-10-18 18:50:06.339996","CUST1446","MER324","USSD","Wallet Balance","38519.01","228.91","NGN","Pending","Retail","Port Harcourt","Mobile",0,"2024-10-20"
"TXN100612","2024-08-17 04:24:26.682985","CUST1576","MER405","Wallet","Debit Card","22108.81","170.77","NGN","Successful","Retail","Lagos","Web",0,"2024-08-17"
"TXN100613","2024-01-30 20:12:32.83154","CUST1261","MER291","Card","Debit Card","10166.46","282.1","NGN","Failed","Transport","Lagos","Web",0,"2024-01-30"
